Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude_meters,VpsAltitude(feet),VpsAltitude_meters,Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
98,11,0m 11s,39.23055112,-77.25512446,P-GPS,3.3,1.0,4.3,1.3,0.0,0.0,1.8,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,0.6,2,50,0,0,0,0,0,,,,,
99,11.1,0m 11.1s,39.23055107,-77.25512448,P-GPS,3.3,1.0,3.9,1.2,0.0,0.0,1.9,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,0.7,1.9,50.2,0,0,0,0,0,,,,,
100,11.2,0m 11.2s,39.230551,-77.25512452,P-GPS,3.3,1.0,3.9,1.2,0.0,0.0,1.9,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,0.4,2.4,50.2,0,0,0,0,0,,,,,
101,11.4,0m 11.4s,39.23055081,-77.25512461,P-GPS,3.0,0.9,3.9,1.2,0.7,0.3,1.9,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,-0.2,2.3,50.3,0,0,0,0,0,,,,,
102,11.5,0m 11.5s,39.23055067,-77.25512465,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.0,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,-0.2,2.3,50.3,1024,1024,1024,1039,1024,,,,,
103,11.6,0m 11.6s,39.23055054,-77.25512469,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.1,0.6,39.23055476,-77.25511997,10,97,16.201,0.019,4.052,4.042,4.046,4.061,0,0,0,-0.2,2,50.2,1024,1024,1024,1024,1024,,,,,
104,11.7,0m 11.7s,39.23055044,-77.25512472,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.1,0.6,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,0,0,1.8,50.2,1024,1024,1024,1024,1024,,,,,
105,11.8,0m 11.8s,39.23055034,-77.25512474,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.1,0.6,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,0,0,1.6,50.2,1024,1024,1024,1024,1090,,,,,
106,11.9,0m 11.9s,39.23055024,-77.25512476,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.1,0.6,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,0,-0.3,1.5,50.1,1024,1024,1024,1024,1214,,,,,
107,12,0m 12s,39.23055016,-77.25512476,P-GPS,3.0,0.9,3.9,1.2,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,0,-0.3,1.2,50,1024,1024,1024,1024,1288,,,,,
108,12.1,0m 12.1s,39.23055009,-77.25512475,P-GPS,3.3,1.0,3.9,1.2,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,-0.2,0,1.2,49.9,1024,1024,1024,1024,1279,,,,,
109,12.2,0m 12.2s,39.23055004,-77.25512474,P-GPS,3.3,1.0,4.3,1.3,1.1,0.5,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,-0.5,0.7,1.7,50,1024,1024,1024,1024,1279,,,,,
110,12.3,0m 12.3s,39.23054999,-77.25512474,P-GPS,3.6,1.1,4.3,1.3,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,-0.8,1.1,2.2,50.1,1024,1024,1024,1024,1246,,,,,
111,12.4,0m 12.4s,39.23054993,-77.25512474,P-GPS,3.9,1.2,4.6,1.4,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,-1,0.9,2.1,50.2,1024,1024,1024,1024,1239,,,,,
112,12.5,0m 12.5s,39.23054985,-77.25512477,P-GPS,4.3,1.3,4.9,1.5,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.189,0.022,4.046,4.038,4.045,4.06,0,0,-1.1,0.4,2,50.2,1024,1024,1024,1024,1240,,,,,
113,12.6,0m 12.6s,39.23054978,-77.2551248,P-GPS,4.6,1.4,5.2,1.6,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-1,-0.1,1.8,50.2,1024,1024,1024,1024,1240,,,,,
114,12.7,0m 12.7s,39.23054971,-77.25512482,P-GPS,4.9,1.5,5.6,1.7,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-1,-0.2,1.7,50.2,1024,1024,1024,1024,1232,,,,,
115,12.9,0m 12.9s,39.23054971,-77.25512488,P-GPS,5.6,1.7,6.2,1.9,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.9,-0.6,1.9,50.1,1024,1024,1024,1024,1222,,,,,
116,13,0m 13s,39.23054973,-77.25512489,P-GPS,5.9,1.8,6.6,2.0,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.8,-0.4,1.8,50.1,1024,1024,1024,1024,1207,,,,,
117,13.2,0m 13.2s,39.23054972,-77.25512484,P-GPS,6.2,1.9,6.9,2.1,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.7,0.2,1.5,50.2,1024,1024,1024,1024,1197,,,,,
118,13.3,0m 13.3s,39.23054968,-77.25512481,P-GPS,6.6,2.0,7.2,2.2,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.7,0,1.3,50.2,1024,1024,1024,1024,1198,,,,,
119,13.4,0m 13.4s,39.23054966,-77.25512481,P-GPS,6.9,2.1,7.5,2.3,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.6,0.1,1.7,50,1024,1024,1024,1024,1196,,,,,
120,13.5,0m 13.5s,39.23054967,-77.25512481,P-GPS,6.9,2.1,7.9,2.4,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.176,0.022,4.043,4.035,4.041,4.057,0,0,-0.6,0.7,2,49.9,1024,1024,1024,1024,1196,,,,,
121,13.6,0m 13.6s,39.23054968,-77.25512478,P-GPS,7.2,2.2,7.9,2.4,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,-0.6,1.2,1.7,50,1024,1024,1024,1024,1193,,,,,
122,13.7,0m 13.7s,39.23054968,-77.25512473,P-GPS,7.5,2.3,8.2,2.5,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,-0.6,1,1.1,50,1024,1024,1024,1024,1147,,,,,
123,13.8,0m 13.8s,39.23054967,-77.25512465,P-GPS,7.5,2.3,8.5,2.6,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0.1,-0.5,0.9,0.5,50,1024,1024,1024,1024,1024,,,,,
124,13.9,0m 13.9s,39.23054966,-77.25512455,P-GPS,7.9,2.4,8.5,2.6,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0.1,-0.3,0.8,0.2,50.1,1024,1024,1024,1024,1024,,,,,
125,14,0m 14s,39.23054963,-77.25512439,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0.1,-0.2,1.5,0.2,50.1,1024,1024,1024,1024,1024,,,,,
126,14.1,0m 14.1s,39.23054959,-77.25512421,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0.1,-0.1,2,-0.1,50.1,1024,1024,1024,939,1024,,,,,
127,14.2,0m 14.2s,39.23054953,-77.25512405,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0.1,0,2.2,-0.6,50,1024,1024,1024,822,1024,,,,,
128,14.3,0m 14.3s,39.23054949,-77.25512392,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.1,-0.9,48.4,1024,1024,1024,790,1024,,,,,
129,14.4,0m 14.4s,39.23054944,-77.25512384,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,1.9,-0.6,45.3,1024,1024,1024,789,1024,,,,,
130,14.5,0m 14.5s,39.23054943,-77.25512378,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.1,-0.1,41.8,1024,1024,1024,786,1024,,,,,
131,14.6,0m 14.6s,39.2305494,-77.25512377,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.3,0.1,38.3,1024,1024,1024,775,1024,,,,,
132,14.7,0m 14.7s,39.23054938,-77.25512378,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.6,0.3,34.7,1024,1024,1024,771,1024,,,,,
133,14.8,0m 14.8s,39.23054934,-77.25512382,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.2,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.7,0,30.9,1024,1024,1024,764,1024,,,,,
134,14.9,0m 14.9s,39.23054932,-77.25512386,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.6,-0.3,27,1024,1024,1024,762,1024,,,,,
135,15.1,0m 15.1s,39.23054925,-77.25512401,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,2.3,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.7,-0.1,19,1024,1024,1024,765,1024,,,,,
136,15.2,0m 15.2s,39.2305492,-77.25512409,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.4,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.7,0,15.1,1024,1024,1024,764,1024,,,,,
137,15.3,0m 15.3s,39.23054913,-77.25512417,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.4,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.6,-0.2,11.2,1024,1024,1024,764,1024,,,,,
138,15.4,0m 15.4s,39.23054905,-77.2551243,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.4,0.7,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.4,-0.3,7.4,1024,1024,1024,764,1024,,,,,
139,15.5,0m 15.5s,39.23054896,-77.25512445,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.5,0.8,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.2,-0.3,3.5,1024,1024,1024,755,1024,,,,,
140,15.6,0m 15.6s,39.23054884,-77.25512465,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.5,0.8,39.23055476,-77.25511997,10,97,16.064,0.021,4.027,4.006,4.01,4.021,0,0,0,2.1,-0.1,-0.4,1024,1024,1024,753,1024,,,,,
141,15.7,0m 15.7s,39.23054871,-77.25512484,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.6,0.8,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,2.1,0,-4.5,1024,1024,1024,751,1024,,,,,
142,15.8,0m 15.8s,39.23054854,-77.25512512,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.7,0.8,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,2.2,-0.1,-8.7,1024,1024,1024,740,1024,,,,,
143,15.9,0m 15.9s,39.23054837,-77.25512538,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,2.8,0.8,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,2,-0.3,-12.9,1024,1024,1024,745,1024,,,,,
144,16,0m 16s,39.23054816,-77.25512574,P-GPS,8.2,2.5,8.9,2.7,1.5,0.7,2.9,0.9,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.8,-0.5,-17.3,1024,1024,1024,746,1024,,,,,
145,16.1,0m 16.1s,39.23054797,-77.25512608,P-GPS,8.2,2.5,8.9,2.7,1.1,0.5,3.0,0.9,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.8,-0.5,-21.5,1024,1024,1024,740,1024,,,,,
146,16.2,0m 16.2s,39.23054781,-77.25512644,P-GPS,8.2,2.5,8.9,2.7,1.5,0.7,3.1,0.9,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.8,-0.7,-25.8,1024,1024,1024,739,1024,,,,,
147,16.3,0m 16.3s,39.23054767,-77.25512674,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.2,1.0,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.8,-0.7,-30.2,1024,1024,1024,739,1024,,,,,
148,16.4,0m 16.4s,39.23054756,-77.25512701,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.3,1.0,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.5,-0.5,-34.4,1024,1024,1024,739,1024,,,,,
149,16.5,0m 16.5s,39.23054745,-77.25512724,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.4,1.0,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.5,-0.4,-38.7,1024,1024,1024,740,1024,,,,,
150,16.6,0m 16.6s,39.23054739,-77.25512742,P-GPS,8.2,2.5,8.9,2.7,1.1,0.5,3.4,1.0,39.23055476,-77.25511997,10,96,16.255,0.039,4.051,4.049,4.067,4.088,0,0,0,1.4,-0.3,-43,1024,1024,1024,739,1024,,,,,
151,16.7,0m 16.7s,39.23054732,-77.25512758,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.5,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,1.3,-0.4,-47.2,1024,1024,1024,739,1024,,,,,
152,16.8,0m 16.8s,39.2305473,-77.25512764,P-GPS,8.2,2.5,9.2,2.8,1.1,0.5,3.5,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,1.3,-0.7,-51.5,1024,1024,1024,743,1024,,,,,
153,16.9,0m 16.9s,39.23054725,-77.25512768,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,3.5,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,1.2,-0.8,-55.7,1024,1024,1024,747,1024,,,,,
154,17,0m 17s,39.23054722,-77.25512772,P-GPS,8.2,2.5,9.2,2.8,1.1,0.5,3.5,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,1.1,-0.7,-59.7,1024,1024,1024,753,1024,,,,,
155,17.1,0m 17.1s,39.23054715,-77.2551278,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.5,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,0.9,-0.4,-63.7,1024,1024,1024,757,1024,,,,,
156,17.3,0m 17.3s,39.23054696,-77.25512791,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.6,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,0.8,-0.5,-71.1,1024,1024,1024,764,1024,,,,,
157,17.4,0m 17.4s,39.23054686,-77.25512795,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.7,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,0.7,-0.6,-74.6,1024,1024,1024,745,1024,,,,,
158,17.5,0m 17.5s,39.23054677,-77.25512799,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.7,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,0.7,-0.5,-78.3,1024,1024,1024,744,1024,,,,,
159,17.6,0m 17.6s,39.2305467,-77.255128,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,3.7,1.1,39.23055476,-77.25511997,10,96,16.144,0.021,4.036,4.027,4.033,4.048,0,0,0,0.8,-0.6,-82.3,1024,1024,1024,747,1024,,,,,
160,17.7,0m 17.7s,39.23054664,-77.25512799,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.7,1.1,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.9,-1,-86.6,1024,1024,1024,756,1024,,,,,
161,17.8,0m 17.8s,39.23054659,-77.255128,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.1,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.7,-1.6,-91,1024,1024,1024,766,1024,,,,,
162,17.9,0m 17.9s,39.23054653,-77.25512802,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.1,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.4,-2,-95.1,1024,1024,1024,768,1024,,,,,
163,18,0m 18s,39.23054647,-77.25512805,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.5,-1.9,-99.1,1024,1024,1024,769,1024,,,,,
164,18.1,0m 18.1s,39.2305464,-77.25512806,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.4,-1.9,-103.1,1024,1024,1024,770,1024,,,,,
165,18.2,0m 18.2s,39.23054637,-77.25512806,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.1,-1.7,-107,1024,1024,1024,770,1024,,,,,
166,18.3,0m 18.3s,39.23054632,-77.25512806,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.4,-1.8,-110.9,1024,1024,1024,764,1024,,,,,
167,18.4,0m 18.4s,39.23054628,-77.25512807,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.5,-1.7,-114.7,1024,1024,1024,765,1024,,,,,
168,18.6,0m 18.6s,39.23054616,-77.25512813,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.6,-1.3,-122.6,1024,1024,1024,749,1024,,,,,
169,18.7,0m 18.7s,39.23054609,-77.25512816,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.7,-1.4,-127,1024,1024,1024,828,1024,,,,,
170,18.8,0m 18.8s,39.23054605,-77.25512822,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.6,-1.7,-131.3,1024,1024,1024,858,1024,,,,,
171,18.9,0m 18.9s,39.23054603,-77.25512825,P-GPS,7.9,2.4,8.5,2.6,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.2,-2.2,-134.4,1024,1024,1024,933,1024,,,,,
172,19,0m 19s,39.23054601,-77.25512831,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0,-2.4,-136.8,1024,1024,1024,1024,1024,,,,,
173,19.1,0m 19.1s,39.23054598,-77.25512835,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.2,-2.3,-138,1024,1024,1024,1024,1024,,,,,
174,19.2,0m 19.2s,39.23054597,-77.25512839,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,0.3,-2.2,-138.1,1024,1024,1024,1024,1024,,,,,
175,19.3,0m 19.3s,39.23054597,-77.25512838,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,-0.1,-2.2,-138.2,1024,1024,1024,1024,1024,,,,,
176,19.4,0m 19.4s,39.23054596,-77.25512839,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,-0.3,-1.9,-138.2,1024,1024,1024,1024,1024,,,,,
177,19.5,0m 19.5s,39.23054593,-77.25512836,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,-0.1,-1.5,-138.2,1024,1024,1024,1024,1024,,,,,
178,19.6,0m 19.6s,39.23054589,-77.25512832,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.13,0.018,4.034,4.025,4.028,4.043,0,0,0,-0.2,-1.3,-138.2,1024,1024,1024,1024,1024,,,,,
179,19.8,0m 19.8s,39.2305458,-77.25512822,P-GPS,7.9,2.4,8.9,2.7,0.7,0.3,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.2,-0.6,-138.1,1024,1024,1024,1024,1024,,,,,
180,19.9,0m 19.9s,39.23054577,-77.25512818,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.5,-0.6,-138.1,1024,1024,1024,1024,1024,,,,,
181,20,0m 20s,39.23054576,-77.25512813,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.4,-0.8,-138.1,1024,1024,1024,1024,1024,,,,,
182,20.1,0m 20.1s,39.23054577,-77.25512805,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.3,-0.9,-138.1,1024,1024,1024,1024,1024,,,,,
183,20.2,0m 20.2s,39.23054578,-77.25512797,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.3,-0.8,-138.1,1024,1024,1024,1024,1024,,,,,
184,20.3,0m 20.3s,39.23054581,-77.25512788,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,4.0,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.4,-0.8,-138.1,1024,1024,1024,1024,1024,,,,,
185,20.4,0m 20.4s,39.23054584,-77.25512777,P-GPS,7.9,2.4,8.5,2.6,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.4,-1,-138.2,1024,1024,1024,1024,1024,,,,,
186,20.5,0m 20.5s,39.23054587,-77.25512765,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.9,1.2,39.23055476,-77.25511997,10,96,16.104,0.018,4.028,4.018,4.022,4.036,0,0,0,-0.3,-1.3,-138.2,1024,1024,1024,1024,1024,,,,,
187,20.6,0m 20.6s,39.23054596,-77.25512753,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,11,96,16.125,0.02,4.033,4.022,4.028,4.042,0,0,0,-0.1,-1.1,-138.1,1024,1024,1024,1024,1024,,,,,
188,20.7,0m 20.7s,39.23054608,-77.2551274,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.8,1.2,39.23055476,-77.25511997,11,96,16.125,0.02,4.033,4.022,4.028,4.042,0,0,0,0,-0.7,-138,1024,1024,1024,1024,1024,,,,,
189,20.8,0m 20.8s,39.23054625,-77.25512728,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,3.7,1.1,39.23055476,-77.25511997,11,96,16.125,0.02,4.033,4.022,4.028,4.042,0,0,0,0,-0.7,-138.1,1024,1024,1024,1024,1024,,,,,
190,21,0m 21s,39.23054666,-77.25512707,P-GPS,7.9,2.4,8.5,2.6,1.0,0.4,3.6,1.1,39.23055476,-77.25511997,11,96,16.125,0.02,4.033,4.022,4.028,4.042,0,0,0,0.1,-2.1,-138.2,1024,1024,1024,1024,1024,,,,,
191,21.1,0m 21.1s,39.23054689,-77.25512696,P-GPS,7.9,2.4,8.5,2.6,0.0,0.0,3.5,1.1,39.23055476,-77.25511997,11,96,16.125,0.02,4.033,4.022,4.028,4.042,0,0,0,-0.1,-2.3,-138.2,1024,1024,1024,1024,1024,,,,,
